label,kp_name,x,y
uncover,Left wrist,69,59
uncover,thorax,61,27
uncover,head top,61,9
uncover,Right ankle,60,136
uncover,Right knee,75,105
uncover,Right hip,58,80
uncover,Left hip,62,79
uncover,Left knee,74,104
uncover,Left ankle,63,134
uncover,Right wrist,70,32
uncover,Right elbow,79,49
uncover,Right shoulder,63,27
uncover,Left shoulder,49,30
uncover,Left elbow,73,44
uncover,Left wrist,86,53
uncover,thorax,57,25
uncover,head top,60,12
uncover,Right ankle,53,138
uncover,Right knee,53,105
uncover,Right hip,53,76
uncover,Left hip,70,75
uncover,Left knee,83,105
uncover,Left ankle,52,103
uncover,Right wrist,41,74
uncover,Right elbow,43,53
uncover,Right shoulder,47,33
uncover,Left shoulder,75,32
uncover,Left elbow,79,53
uncover,Left wrist,81,76
uncover,thorax,61,28
uncover,head top,60,9
uncover,Right ankle,72,105
uncover,Right knee,46,92
uncover,Right hip,62,70
uncover,Left hip,57,69
uncover,Left knee,41,94
uncover,Left ankle,70,107
uncover,Right wrist,48,13
uncover,Right elbow,36,26
uncover,Right shoulder,61,22
uncover,Left shoulder,48,20
uncover,Left elbow,41,46
uncover,Left wrist,39,36
uncover,thorax,50,15
uncover,head top,44,2
uncover,Right ankle,54,138
uncover,Right knee,53,110
uncover,Right hip,51,78
uncover,Left hip,68,79
uncover,Left knee,70,109
uncover,Left ankle,71,138
uncover,Right wrist,39,72
uncover,Right elbow,41,54
uncover,Right shoulder,48,32
uncover,Left shoulder,76,31
uncover,Left elbow,79,56
uncover,Left wrist,80,73
uncover,thorax,60,29
uncover,head top,60,10
uncover,Right ankle,48,124
uncover,Right knee,74,106
uncover,Right hip,54,79
uncover,Left hip,54,78
uncover,Left knee,73,104
uncover,Left ankle,48,123
uncover,Right wrist,65,34
uncover,Right elbow,73,48
uncover,Right shoulder,57,30
uncover,Left shoulder,51,31
uncover,Left elbow,73,44
uncover,Left wrist,89,54
uncover,thorax,55,27
uncover,head top,53,13
uncover,Right ankle,58,122
uncover,Right knee,40,96
uncover,Right hip,65,72
uncover,Left hip,59,71
uncover,Left knee,42,96
uncover,Left ankle,59,121
uncover,Right wrist,33,59
uncover,Right elbow,42,42
uncover,Right shoulder,50,23
uncover,Left shoulder,53,23
uncover,Left elbow,44,46
uncover,Left wrist,40,38
uncover,thorax,50,20
uncover,head top,46,8
uncover,Right ankle,52,137
uncover,Right knee,52,109
uncover,Right hip,51,79
uncover,Left hip,67,78
uncover,Left knee,77,107
uncover,Left ankle,62,129
uncover,Right wrist,36,72
uncover,Right elbow,41,52
uncover,Right shoulder,46,32
uncover,Left shoulder,75,32
uncover,Left elbow,82,53
uncover,Left wrist,86,74
uncover,thorax,60,26
uncover,head top,60,9
uncover,Right ankle,57,129
uncover,Right knee,41,103
uncover,Right hip,52,75
uncover,Left hip,68,74
uncover,Left knee,61,98
uncover,Left ankle,65,115
uncover,Right wrist,34,72
uncover,Right elbow,40,53
uncover,Right shoulder,47,32
uncover,Left shoulder,74,32
uncover,Left elbow,82,54
uncover,Left wrist,86,75
uncover,thorax,60,27
uncover,head top,59,8
uncover,Right ankle,54,135
uncover,Right knee,54,106
uncover,Right hip,54,78
uncover,Left hip,69,78
uncover,Left knee,82,106
uncover,Left ankle,67,131
uncover,Right wrist,33,71
uncover,Right elbow,40,53
uncover,Right shoulder,47,33
uncover,Left shoulder,74,31
uncover,Left elbow,83,53
uncover,Left wrist,87,75
uncover,thorax,60,27
uncover,head top,61,9
uncover,Right ankle,52,136
uncover,Right knee,70,107
uncover,Right hip,63,79
uncover,Left hip,58,80
uncover,Left knee,78,102
uncover,Left ankle,64,131
uncover,Right wrist,82,76
uncover,Right elbow,78,56
uncover,Right shoulder,75,33
uncover,Left shoulder,49,29
uncover,Left elbow,40,51
uncover,Left wrist,45,72
uncover,thorax,61,24
uncover,head top,61,9
uncover,Right ankle,57,137
uncover,Right knee,70,107
uncover,Right hip,54,80
uncover,Left hip,60,81
uncover,Left knee,77,106
uncover,Left ankle,61,135
uncover,Right wrist,63,15
uncover,Right elbow,82,27
uncover,Right shoulder,63,29
uncover,Left shoulder,55,30
uncover,Left elbow,75,46
uncover,Left wrist,89,59
uncover,thorax,62,24
uncover,head top,65,12
uncover,Right ankle,58,122
uncover,Right knee,42,95
uncover,Right hip,65,72
uncover,Left hip,59,70
uncover,Left knee,39,96
uncover,Left ankle,58,121
uncover,Right wrist,48,42
uncover,Right elbow,37,43
uncover,Right shoulder,47,25
uncover,Left shoulder,56,21
uncover,Left elbow,43,43
uncover,Left wrist,39,37
uncover,thorax,50,20
uncover,head top,47,7
uncover,Right ankle,74,124
uncover,Right knee,81,92
uncover,Right hip,58,75
uncover,Left hip,61,75
uncover,Left knee,78,91
uncover,Left ankle,63,116
uncover,Right wrist,77,43
uncover,Right elbow,70,52
uncover,Right shoulder,60,30
uncover,Left shoulder,71,34
uncover,Left elbow,77,53
uncover,Left wrist,85,68
uncover,thorax,69,29
uncover,head top,75,16
uncover,Right ankle,54,122
uncover,Right knee,44,95
uncover,Right hip,67,77
uncover,Left hip,62,76
uncover,Left knee,44,95
uncover,Left ankle,54,122
uncover,Right wrist,40,32
uncover,Right elbow,46,49
uncover,Right shoulder,55,31
uncover,Left shoulder,60,30
uncover,Left elbow,48,56
uncover,Left wrist,37,45
uncover,thorax,54,27
uncover,head top,49,16
uncover,Right ankle,60,114
uncover,Right knee,44,91
uncover,Right hip,65,76
uncover,Left hip,62,75
uncover,Left knee,40,91
uncover,Left ankle,58,114
uncover,Right wrist,35,66
uncover,Right elbow,47,50
uncover,Right shoulder,52,34
uncover,Left shoulder,60,28
uncover,Left elbow,63,56
uncover,Left wrist,48,52
uncover,thorax,53,29
uncover,head top,48,15
uncover,Right ankle,62,103
uncover,Right knee,87,83
uncover,Right hip,61,73
uncover,Left hip,58,75
uncover,Left knee,86,83
uncover,Left ankle,61,103
uncover,Right wrist,79,59
uncover,Right elbow,62,54
uncover,Right shoulder,57,30
uncover,Left shoulder,71,32
uncover,Left elbow,88,46
uncover,Left wrist,86,28
uncover,thorax,66,29
uncover,head top,74,16
uncover,Right ankle,55,131
uncover,Right knee,52,105
uncover,Right hip,52,78
uncover,Left hip,75,77
uncover,Left knee,91,95
uncover,Left ankle,62,108
uncover,Right wrist,46,46
uncover,Right elbow,30,46
uncover,Right shoulder,44,33
uncover,Left shoulder,70,31
uncover,Left elbow,87,45
uncover,Left wrist,70,46
uncover,thorax,56,29
uncover,head top,52,14
uncover,Right ankle,52,124
uncover,Right knee,44,93
uncover,Right hip,60,75
uncover,Left hip,66,76
uncover,Left knee,45,94
uncover,Left ankle,54,125
uncover,Right wrist,34,65
uncover,Right elbow,47,47
uncover,Right shoulder,52,31
uncover,Left shoulder,60,29
uncover,Left elbow,53,56
uncover,Left wrist,42,46
uncover,thorax,55,28
uncover,head top,48,17
uncover,Right ankle,60,111
uncover,Right knee,34,99
uncover,Right hip,46,79
uncover,Left hip,67,80
uncover,Left knee,71,107
uncover,Left ankle,73,131
uncover,Right wrist,48,45
uncover,Right elbow,32,49
uncover,Right shoulder,46,32
uncover,Left shoulder,71,31
uncover,Left elbow,86,50
uncover,Left wrist,68,47
uncover,thorax,60,29
uncover,head top,60,14
uncover,Right ankle,73,122
uncover,Right knee,83,93
uncover,Right hip,62,74
uncover,Left hip,55,75
uncover,Left knee,69,98
uncover,Left ankle,67,129
uncover,Right wrist,68,72
uncover,Right elbow,59,53
uncover,Right shoulder,59,31
uncover,Left shoulder,73,34
uncover,Left elbow,76,52
uncover,Left wrist,84,69
uncover,thorax,70,29
uncover,head top,78,15
uncover,Right ankle,55,133
uncover,Right knee,52,107
uncover,Right hip,51,81
uncover,Left hip,75,78
uncover,Left knee,90,96
uncover,Left ankle,63,106
uncover,Right wrist,37,64
uncover,Right elbow,31,48
uncover,Right shoulder,46,32
uncover,Left shoulder,70,31
uncover,Left elbow,85,47
uncover,Left wrist,80,68
uncover,thorax,57,30
uncover,head top,53,13
uncover,Right ankle,55,133
uncover,Right knee,54,103
uncover,Right hip,52,79
uncover,Left hip,71,77
uncover,Left knee,73,101
uncover,Left ankle,74,129
uncover,Right wrist,45,24
uncover,Right elbow,28,34
uncover,Right shoulder,47,32
uncover,Left shoulder,73,32
uncover,Left elbow,94,34
uncover,Left wrist,75,24
uncover,thorax,58,29
uncover,head top,59,13
uncover,Right ankle,58,115
uncover,Right knee,40,90
uncover,Right hip,57,76
uncover,Left hip,63,77
uncover,Left knee,47,101
uncover,Left ankle,58,127
uncover,Right wrist,41,32
uncover,Right elbow,47,50
uncover,Right shoulder,53,32
uncover,Left shoulder,59,31
uncover,Left elbow,61,55
uncover,Left wrist,46,60
uncover,thorax,54,29
uncover,head top,49,15
uncover,Right ankle,53,116
uncover,Right knee,40,90
uncover,Right hip,56,74
uncover,Left hip,63,75
uncover,Left knee,46,98
uncover,Left ankle,68,117
uncover,Right wrist,40,31
uncover,Right elbow,44,50
uncover,Right shoulder,52,32
uncover,Left shoulder,59,29
uncover,Left elbow,59,54
uncover,Left wrist,44,46
uncover,thorax,53,27
uncover,head top,49,14
uncover,Right ankle,66,132
uncover,Right knee,68,98
uncover,Right hip,54,77
uncover,Left hip,61,77
uncover,Left knee,80,92
uncover,Left ankle,57,113
uncover,Right wrist,81,46
uncover,Right elbow,69,54
uncover,Right shoulder,60,29
uncover,Left shoulder,73,34
uncover,Left elbow,76,53
uncover,Left wrist,67,64
uncover,thorax,70,30
uncover,head top,75,17
uncover,Right ankle,64,109
uncover,Right knee,43,88
uncover,Right hip,65,75
uncover,Left hip,63,74
uncover,Left knee,37,88
uncover,Left ankle,61,109
uncover,Right wrist,41,30
uncover,Right elbow,45,50
uncover,Right shoulder,52,31
uncover,Left shoulder,60,28
uncover,Left elbow,65,54
uncover,Left wrist,54,71
uncover,thorax,54,27
uncover,head top,49,15
uncover,Right ankle,57,133
uncover,Right knee,56,104
uncover,Right hip,52,80
uncover,Left hip,71,78
uncover,Left knee,77,103
uncover,Left ankle,77,130
uncover,Right wrist,34,70
uncover,Right elbow,36,49
uncover,Right shoulder,47,32
uncover,Left shoulder,71,32
uncover,Left elbow,92,31
uncover,Left wrist,74,21
uncover,thorax,59,28
uncover,head top,59,12
uncover,Right ankle,78,104
uncover,Right knee,88,79
uncover,Right hip,62,70
uncover,Left hip,55,73
uncover,Left knee,67,99
uncover,Left ankle,69,129
uncover,Right wrist,77,45
uncover,Right elbow,61,52
uncover,Right shoulder,58,30
uncover,Left shoulder,73,33
uncover,Left elbow,80,52
uncover,Left wrist,68,45
uncover,thorax,69,29
uncover,head top,76,15
uncover,Right ankle,52,120
uncover,Right knee,43,92
uncover,Right hip,57,78
uncover,Left hip,65,79
uncover,Left knee,56,103
uncover,Left ankle,62,131
uncover,Right wrist,34,66
uncover,Right elbow,47,49
uncover,Right shoulder,54,31
uncover,Left shoulder,58,30
uncover,Left elbow,58,56
uncover,Left wrist,48,71
uncover,thorax,55,28
uncover,head top,49,16
uncover,Right ankle,63,107
uncover,Right knee,41,89
uncover,Right hip,59,75
uncover,Left hip,66,76
uncover,Left knee,51,100
uncover,Left ankle,58,129
uncover,Right wrist,44,33
uncover,Right elbow,45,50
uncover,Right shoulder,53,31
uncover,Left shoulder,59,29
uncover,Left elbow,65,55
uncover,Left wrist,62,77
uncover,thorax,55,28
uncover,head top,49,15
uncover,Right ankle,66,95
uncover,Right knee,40,86
uncover,Right hip,58,75
uncover,Left hip,66,76
uncover,Left knee,51,99
uncover,Left ankle,51,127
uncover,Right wrist,37,68
uncover,Right elbow,47,48
uncover,Right shoulder,53,32
uncover,Left shoulder,59,30
uncover,Left elbow,52,57
uncover,Left wrist,44,43
uncover,thorax,54,29
uncover,head top,49,16
uncover,Right ankle,72,122
uncover,Right knee,81,95
uncover,Right hip,58,75
uncover,Left hip,63,74
uncover,Left knee,76,92
uncover,Left ankle,63,119
uncover,Right wrist,63,74
uncover,Right elbow,57,54
uncover,Right shoulder,56,31
uncover,Left shoulder,72,34
uncover,Left elbow,75,52
uncover,Left wrist,83,70
uncover,thorax,67,29
uncover,head top,73,14
uncover,Right ankle,62,102
uncover,Right knee,85,85
uncover,Right hip,57,72
uncover,Left hip,63,72
uncover,Left knee,87,83
uncover,Left ankle,63,102
uncover,Right wrist,75,46
uncover,Right elbow,64,54
uncover,Right shoulder,58,31
uncover,Left shoulder,73,33
uncover,Left elbow,82,52
uncover,Left wrist,67,45
uncover,thorax,69,29
uncover,head top,77,17
uncover,Right ankle,52,134
uncover,Right knee,51,106
uncover,Right hip,49,81
uncover,Left hip,70,80
uncover,Left knee,71,106
uncover,Left ankle,73,133
uncover,Right wrist,50,51
uncover,Right elbow,37,54
uncover,Right shoulder,46,35
uncover,Left shoulder,72,33
uncover,Left elbow,84,51
uncover,Left wrist,67,43
uncover,thorax,58,29
uncover,head top,57,13
uncover,Right ankle,62,116
uncover,Right knee,38,100
uncover,Right hip,48,80
uncover,Left hip,68,81
uncover,Left knee,71,106
uncover,Left ankle,75,131
uncover,Right wrist,39,61
uncover,Right elbow,30,46
uncover,Right shoulder,45,33
uncover,Left shoulder,68,31
uncover,Left elbow,87,45
uncover,Left wrist,79,61
uncover,thorax,59,29
uncover,head top,60,13
uncover,Right ankle,66,127
uncover,Right knee,75,98
uncover,Right hip,57,76
uncover,Left hip,64,73
uncover,Left knee,85,84
uncover,Left ankle,61,103
uncover,Right wrist,61,75
uncover,Right elbow,56,52
uncover,Right shoulder,57,32
uncover,Left shoulder,71,33
uncover,Left elbow,88,46
uncover,Left wrist,85,28
uncover,thorax,67,31
uncover,head top,75,17
uncover,Right ankle,60,95
uncover,Right knee,28,95
uncover,Right hip,46,76
uncover,Left hip,69,78
uncover,Left knee,73,104
uncover,Left ankle,75,133
uncover,Right wrist,30,70
uncover,Right elbow,37,52
uncover,Right shoulder,46,32
uncover,Left shoulder,71,33
uncover,Left elbow,83,52
uncover,Left wrist,67,52
uncover,thorax,57,31
uncover,head top,56,13
uncover,Right ankle,55,133
uncover,Right knee,53,105
uncover,Right hip,53,79
uncover,Left hip,71,78
uncover,Left knee,72,104
uncover,Left ankle,76,132
uncover,Right wrist,44,25
uncover,Right elbow,30,37
uncover,Right shoulder,46,35
uncover,Left shoulder,73,32
uncover,Left elbow,86,48
uncover,Left wrist,79,67
uncover,thorax,59,29
uncover,head top,59,12
uncover,Right ankle,52,123
uncover,Right knee,46,96
uncover,Right hip,63,74
uncover,Left hip,67,75
uncover,Left knee,45,98
uncover,Left ankle,65,117
uncover,Right wrist,38,67
uncover,Right elbow,48,51
uncover,Right shoulder,54,30
uncover,Left shoulder,58,31
uncover,Left elbow,57,56
uncover,Left wrist,51,73
uncover,thorax,56,27
uncover,head top,50,14
uncover,Right ankle,63,104
uncover,Right knee,40,87
uncover,Right hip,59,74
uncover,Left hip,65,75
uncover,Left knee,56,104
uncover,Left ankle,60,130
uncover,Right wrist,35,65
uncover,Right elbow,47,48
uncover,Right shoulder,54,31
uncover,Left shoulder,59,29
uncover,Left elbow,53,56
uncover,Left wrist,43,47
uncover,thorax,56,27
uncover,head top,50,17
uncover,Right ankle,69,132
uncover,Right knee,70,99
uncover,Right hip,58,74
uncover,Left hip,62,74
uncover,Left knee,69,100
uncover,Left ankle,65,130
uncover,Right wrist,80,37
uncover,Right elbow,79,51
uncover,Right shoulder,62,28
uncover,Left shoulder,75,34
uncover,Left elbow,75,50
uncover,Left wrist,71,65
uncover,thorax,71,28
uncover,head top,76,17
uncover,Right ankle,65,126
uncover,Right knee,75,96
uncover,Right hip,57,75
uncover,Left hip,65,75
uncover,Left knee,87,85
uncover,Left ankle,61,102
uncover,Right wrist,79,46
uncover,Right elbow,69,55
uncover,Right shoulder,59,31
uncover,Left shoulder,74,35
uncover,Left elbow,75,56
uncover,Left wrist,78,71
uncover,thorax,69,30
uncover,head top,74,15
uncover,Right ankle,55,99
uncover,Right knee,84,90
uncover,Right hip,59,73
uncover,Left hip,64,73
uncover,Left knee,83,87
uncover,Left ankle,77,116
uncover,Right wrist,79,42
uncover,Right elbow,70,52
uncover,Right shoulder,59,31
uncover,Left shoulder,70,34
uncover,Left elbow,77,53
uncover,Left wrist,85,69
uncover,thorax,69,30
uncover,head top,75,16
uncover,Right ankle,65,110
uncover,Right knee,45,90
uncover,Right hip,63,75
uncover,Left hip,61,76
uncover,Left knee,39,91
uncover,Left ankle,61,114
uncover,Right wrist,36,66
uncover,Right elbow,48,49
uncover,Right shoulder,56,29
uncover,Left shoulder,57,30
uncover,Left elbow,53,55
uncover,Left wrist,43,44
uncover,thorax,53,26
uncover,head top,47,15
uncover,Right ankle,52,133
uncover,Right knee,52,108
uncover,Right hip,52,82
uncover,Left hip,72,79
uncover,Left knee,88,98
uncover,Left ankle,65,120
uncover,Right wrist,50,44
uncover,Right elbow,35,49
uncover,Right shoulder,49,33
uncover,Left shoulder,74,32
uncover,Left elbow,85,52
uncover,Left wrist,69,45
uncover,thorax,59,29
uncover,head top,57,13
uncover,Right ankle,75,110
uncover,Right knee,87,83
uncover,Right hip,61,73
uncover,Left hip,54,76
uncover,Left knee,60,106
uncover,Left ankle,62,133
uncover,Right wrist,80,46
uncover,Right elbow,68,52
uncover,Right shoulder,62,30
uncover,Left shoulder,72,32
uncover,Left elbow,77,50
uncover,Left wrist,72,66
uncover,thorax,70,30
uncover,head top,76,16
uncover,Right ankle,58,96
uncover,Right knee,31,94
uncover,Right hip,46,76
uncover,Left hip,68,77
uncover,Left knee,72,102
uncover,Left ankle,75,130
uncover,Right wrist,48,42
uncover,Right elbow,29,46
uncover,Right shoulder,46,34
uncover,Left shoulder,69,32
uncover,Left elbow,88,47
uncover,Left wrist,70,49
uncover,thorax,56,30
uncover,head top,56,13
uncover,Right ankle,61,106
uncover,Right knee,40,88
uncover,Right hip,60,75
uncover,Left hip,67,77
uncover,Left knee,46,100
uncover,Left ankle,50,127
uncover,Right wrist,36,28
uncover,Right elbow,40,47
uncover,Right shoulder,53,33
uncover,Left shoulder,59,32
uncover,Left elbow,60,57
uncover,Left wrist,45,64
uncover,thorax,55,29
uncover,head top,50,17
uncover,Right ankle,51,134
uncover,Right knee,51,109
uncover,Right hip,49,83
uncover,Left hip,69,82
uncover,Left knee,71,109
uncover,Left ankle,72,135
uncover,Right wrist,36,77
uncover,Right elbow,42,55
uncover,Right shoulder,46,35
uncover,Left shoulder,71,32
uncover,Left elbow,77,54
uncover,Left wrist,80,75
uncover,thorax,58,30
uncover,head top,58,13
uncover,Right ankle,59,130
uncover,Right knee,70,100
uncover,Right hip,56,77
uncover,Left hip,64,75
uncover,Left knee,81,91
uncover,Left ankle,74,120
uncover,Right wrist,61,76
uncover,Right elbow,56,56
uncover,Right shoulder,57,33
uncover,Left shoulder,71,33
uncover,Left elbow,87,48
uncover,Left wrist,85,28
uncover,thorax,67,28
uncover,head top,75,16
uncover,Right ankle,58,125
uncover,Right knee,48,94
uncover,Right hip,63,78
uncover,Left hip,61,75
uncover,Left knee,37,90
uncover,Left ankle,46,116
uncover,Right wrist,41,32
uncover,Right elbow,45,50
uncover,Right shoulder,52,33
uncover,Left shoulder,58,28
uncover,Left elbow,64,52
uncover,Left wrist,56,73
uncover,thorax,53,27
uncover,head top,47,15
uncover,Right ankle,61,110
uncover,Right knee,35,97
uncover,Right hip,48,78
uncover,Left hip,69,79
uncover,Left knee,70,106
uncover,Left ankle,73,131
uncover,Right wrist,50,44
uncover,Right elbow,34,49
uncover,Right shoulder,48,32
uncover,Left shoulder,70,32
uncover,Left elbow,86,51
uncover,Left wrist,71,55
uncover,thorax,57,28
uncover,head top,53,13
uncover,Right ankle,58,133
uncover,Right knee,56,107
uncover,Right hip,54,79
uncover,Left hip,71,80
uncover,Left knee,72,107
uncover,Left ankle,73,132
uncover,Right wrist,37,67
uncover,Right elbow,33,49
uncover,Right shoulder,46,32
uncover,Left shoulder,72,34
uncover,Left elbow,76,54
uncover,Left wrist,89,71
uncover,thorax,58,28
uncover,head top,59,13
uncover,Right ankle,58,133
uncover,Right knee,56,104
uncover,Right hip,53,82
uncover,Left hip,70,81
uncover,Left knee,72,104
uncover,Left ankle,74,133
uncover,Right wrist,34,74
uncover,Right elbow,42,56
